"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","id","attn","src","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","testTrial","SbjID","Category","Trial","CorrRes","View","Size","Img1","Img2","Duration","Corr","AttentionFails","attentionTrial","study","corr","trialN"
"image-keyboard-response",482,366750,"0.0-482.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",730,"nz1_42_a.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,112,1,"diff","diff","nz1_42_b.jpg","nz1_42_a.jpg","short","true",0,"","oaAlpha",TRUE,112
"image-keyboard-response",486,369067,"0.0-486.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",622,"nz1_24_a.jpg","h",TRUE,"5ce69cd35434fd001b47e789",0,113,2,"diff","same","nz1_16_b.jpg","nz1_24_a.jpg","short","true",0,"","oaAlpha",TRUE,113
"image-keyboard-response",490,371412,"0.0-490.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",644,"nz1_32_b.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,114,1,"same","diff","nz1_32_b.jpg","nz1_32_b.jpg","short","true",0,"","oaAlpha",TRUE,114
"image-keyboard-response",494,373612,"0.0-494.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",505,"nz1_10_a.jpg","h",TRUE,"5ce69cd35434fd001b47e789",0,115,2,"same","diff","nz1_22_b.jpg","nz1_10_a.jpg","short","true",0,"","oaAlpha",TRUE,115
"image-keyboard-response",498,376008,"0.0-498.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",699,"nz1_46_a.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,116,2,"diff","diff","nz1_48_b.jpg","nz1_46_a.jpg","short","false",0,"","oaAlpha",FALSE,116
"image-keyboard-response",502,378537,"0.0-502.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",828,"nz1_48_b.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,117,2,"same","diff","nz1_46_b.jpg","nz1_48_b.jpg","short","false",0,"","oaAlpha",FALSE,117
"image-keyboard-response",506,381235,"0.0-506.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",1005,"nz1_79_b.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,118,1,"diff","diff","nz1_79_a.jpg","nz1_79_b.jpg","short","true",0,"","oaAlpha",TRUE,118
"image-keyboard-response",510,383907,"0.0-510.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",973,"nz1_70_b.jpg","h",TRUE,"5ce69cd35434fd001b47e789",0,119,2,"diff","diff","nz1_72_a.jpg","nz1_70_b.jpg","short","true",0,"","oaAlpha",TRUE,119
"image-keyboard-response",514,386641,"0.0-514.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",1035,"nz1_22_a.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,120,2,"diff","diff","nz1_10_b.jpg","nz1_22_a.jpg","short","false",0,"","oaAlpha",FALSE,120
"image-keyboard-response",518,389003,"0.0-518.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",668,"nz1_73_a.jpg","h",TRUE,"5ce69cd35434fd001b47e789",0,121,2,"same","same","nz1_38_a.jpg","nz1_73_a.jpg","short","true",0,"","oaAlpha",TRUE,121
"image-keyboard-response",522,391312,"0.0-522.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",612,"nz1_54_b.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,122,1,"same","diff","nz1_54_b.jpg","nz1_54_b.jpg","short","true",0,"","oaAlpha",TRUE,122
"image-keyboard-response",526,393760,"0.0-526.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",748,"nz1_24_b.jpg","g",TRUE,"5ce69cd35434fd001b47e789",0,123,2,"diff","diff","nz1_16_a.jpg","nz1_24_b.jpg","short","false",0,"","oaAlpha",FALSE,123
"image-keyboard-response",530,395986,"0.0-530.0",177,1,"2022-06-06 22:24:55","01bf73284bfe92835907527684da8ca2","5ce69cd35434fd001b47e789",0,"prolific","","","","","",522,"nz1_64_b.jpg","h",TRUE,"5ce69cd35434fd001b47e789",0,124,2,"same","same","nz1_4_b.jpg","nz1_64_b.jpg","short","true",0,"","oaAlpha",TRUE,124
"image-keyboard-response",33,93249,"0.0-33.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1162,"nz1_66_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,1,2,"same","diff","nz1_30_b.jpg","nz1_66_b.jpg","long","false",0,"","oaAlpha",FALSE,1
"image-keyboard-response",37,96092,"0.0-37.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1019,"nz1_67_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,2,2,"diff","same","nz1_68_b.jpg","nz1_67_a.jpg","long","true",0,"","oaAlpha",TRUE,2
"image-keyboard-response",41,98868,"0.0-41.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",956,"nz1_72_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,3,1,"same","same","nz1_72_b.jpg","nz1_72_b.jpg","long","true",0,"","oaAlpha",TRUE,3
"image-keyboard-response",45,101593,"0.0-45.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",903,"nz1_40_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,4,1,"diff","same","nz1_40_b.jpg","nz1_40_a.jpg","long","false",0,"","oaAlpha",FALSE,4
"image-keyboard-response",49,104021,"0.0-49.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",606,"nz1_38_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,5,2,"diff","diff","nz1_73_a.jpg","nz1_38_b.jpg","long","true",0,"","oaAlpha",TRUE,5
"image-keyboard-response",53,107117,"0.0-53.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1274,"nz1_48_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,6,2,"diff","diff","nz1_46_b.jpg","nz1_48_a.jpg","long","true",0,"","oaAlpha",TRUE,6
"image-keyboard-response",57,109610,"0.0-57.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",666,"nz1_68_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,7,1,"same","diff","nz1_68_a.jpg","nz1_68_a.jpg","long","true",0,"","oaAlpha",TRUE,7
"image-keyboard-response",61,112508,"0.0-61.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1075,"nz1_20_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,8,2,"diff","same","nz1_56_b.jpg","nz1_20_a.jpg","long","false",0,"","oaAlpha",FALSE,8
"image-keyboard-response",65,115255,"0.0-65.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",920,"nz1_14_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,9,2,"same","diff","nz1_18_b.jpg","nz1_14_b.jpg","long","true",0,"","oaAlpha",TRUE,9
"image-keyboard-response",69,118073,"0.0-69.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",991,"nz1_32_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,10,2,"same","diff","nz1_34_a.jpg","nz1_32_a.jpg","long","false",0,"","oaAlpha",FALSE,10
"image-keyboard-response",73,120525,"0.0-73.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",624,"nz1_56_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,11,1,"same","diff","nz1_56_a.jpg","nz1_56_a.jpg","long","true",0,"","oaAlpha",TRUE,11
"image-keyboard-response",77,122987,"0.0-77.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",633,"nz1_24_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,12,1,"diff","same","nz1_24_b.jpg","nz1_24_a.jpg","long","true",0,"","oaAlpha",TRUE,12
"image-keyboard-response",81,126505,"0.0-81.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1688,"nz1_44_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,13,1,"diff","diff","nz1_44_a.jpg","nz1_44_b.jpg","long","false",0,"","oaAlpha",FALSE,13
"image-keyboard-response",85,129163,"0.0-85.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",817,"nz1_46_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,14,1,"diff","same","nz1_46_b.jpg","nz1_46_a.jpg","long","true",0,"","oaAlpha",TRUE,14
"image-keyboard-response",89,131475,"0.0-89.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",488,"nz1_24_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,15,1,"same","same","nz1_24_a.jpg","nz1_24_a.jpg","long","true",0,"","oaAlpha",TRUE,15
"image-keyboard-response",93,134191,"0.0-93.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",881,"nz1_67_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,16,2,"same","diff","nz1_68_b.jpg","nz1_67_b.jpg","long","true",0,"","oaAlpha",TRUE,16
"image-keyboard-response",97,136935,"0.0-97.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",908,"nz1_26_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,17,2,"diff","same","nz1_65_a.jpg","nz1_26_b.jpg","long","true",0,"","oaAlpha",TRUE,17
"image-keyboard-response",101,140485,"0.0-101.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1711,"nz1_36_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,18,2,"diff","same","nz1_28_a.jpg","nz1_36_b.jpg","long","false",0,"","oaAlpha",FALSE,18
"image-keyboard-response",105,142802,"0.0-105.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",480,"nz1_36_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,19,2,"same","same","nz1_28_a.jpg","nz1_36_a.jpg","long","false",0,"","oaAlpha",FALSE,19
"image-keyboard-response",109,145359,"0.0-109.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",717,"nz1_70_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,20,2,"diff","same","nz1_72_a.jpg","nz1_70_b.jpg","long","true",0,"","oaAlpha",TRUE,20
"image-keyboard-response",113,149472,"0.0-113.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",2271,"nz1_65_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,21,2,"same","same","nz1_26_b.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,21
"image-keyboard-response",117,151734,"0.0-117.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",422,"nz1_12_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,22,1,"same","same","nz1_12_b.jpg","nz1_12_b.jpg","long","true",0,"","oaAlpha",TRUE,22
"image-keyboard-response",121,154139,"0.0-121.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",567,"nz1_64_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,23,1,"same","same","nz1_64_b.jpg","nz1_64_b.jpg","long","true",0,"","oaAlpha",TRUE,23
"image-keyboard-response",125,158039,"0.0-125.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",2061,"nz1_61_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,24,2,"same","same","nz1_71_b.jpg","nz1_61_b.jpg","long","false",0,"","oaAlpha",FALSE,24
"image-keyboard-response",129,160467,"0.0-129.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",590,"nz1_18_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,25,1,"diff","same","nz1_18_a.jpg","nz1_18_b.jpg","long","true",0,"","oaAlpha",TRUE,25
"image-keyboard-response",133,164041,"0.0-133.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",1739,"nz1_67_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,26,1,"diff","same","nz1_67_a.jpg","nz1_67_b.jpg","long","false",0,"","oaAlpha",FALSE,26
"image-keyboard-response",137,168688,"0.0-137.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",2790,"nz1_76_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,27,2,"same","diff","nz1_77_b.jpg","nz1_76_b.jpg","long","false",0,"","oaAlpha",FALSE,27
"image-keyboard-response",141,171060,"0.0-141.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",528,"nz1_65_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,28,1,"same","same","nz1_65_b.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,28
"image-keyboard-response",145,173291,"0.0-145.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",393,"nz1_14_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,29,1,"same","same","nz1_14_a.jpg","nz1_14_a.jpg","long","true",0,"","oaAlpha",TRUE,29
"image-keyboard-response",149,175935,"0.0-149.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",806,"nz1_67_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,30,1,"same","diff","nz1_67_b.jpg","nz1_67_b.jpg","long","true",0,"","oaAlpha",TRUE,30
"image-keyboard-response",153,178435,"0.0-153.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",657,"nz1_70_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,31,2,"same","same","nz1_72_b.jpg","nz1_70_b.jpg","long","false",0,"","oaAlpha",FALSE,31
"image-keyboard-response",157,182439,"0.0-157.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",2162,"nz1_54_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,32,2,"diff","same","nz1_58_a.jpg","nz1_54_b.jpg","long","false",0,"","oaAlpha",FALSE,32
"image-keyboard-response",161,185137,"0.0-161.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",849,"nz1_77_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,33,1,"diff","same","nz1_77_b.jpg","nz1_77_a.jpg","long","true",0,"","oaAlpha",TRUE,33
"image-keyboard-response",165,187543,"0.0-165.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",557,"nz1_68_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,34,2,"diff","diff","nz1_67_b.jpg","nz1_68_a.jpg","long","true",0,"","oaAlpha",TRUE,34
"image-keyboard-response",169,190154,"0.0-169.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",767,"nz1_12_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,35,1,"same","same","nz1_12_b.jpg","nz1_12_b.jpg","long","true",0,"","oaAlpha",TRUE,35
"image-keyboard-response",173,192974,"0.0-173.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",976,"nz1_65_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,36,2,"diff","diff","nz1_26_a.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,36
"image-keyboard-response",177,195577,"0.0-177.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",756,"nz1_38_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,37,1,"same","same","nz1_38_b.jpg","nz1_38_b.jpg","long","false",0,"","oaAlpha",FALSE,37
"image-keyboard-response",181,198173,"0.0-181.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",754,"nz1_46_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,38,2,"same","diff","nz1_48_a.jpg","nz1_46_a.jpg","long","false",0,"","oaAlpha",FALSE,38
"image-keyboard-response",185,200673,"0.0-185.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",645,"nz1_6_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,39,1,"same","diff","nz1_6_b.jpg","nz1_6_b.jpg","long","true",0,"","oaAlpha",TRUE,39
"image-keyboard-response",189,203437,"0.0-189.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",916,"nz1_61_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,40,1,"diff","same","nz1_61_a.jpg","nz1_61_b.jpg","long","false",0,"","oaAlpha",FALSE,40
"image-keyboard-response",193,206111,"0.0-193.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",829,"nz1_20_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,41,2,"same","same","nz1_56_a.jpg","nz1_20_a.jpg","long","false",0,"","oaAlpha",FALSE,41
"image-keyboard-response",197,208653,"0.0-197.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",695,"nz1_56_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,42,2,"diff","diff","nz1_20_a.jpg","nz1_56_b.jpg","long","true",0,"","oaAlpha",TRUE,42
"image-keyboard-response",201,210747,"0.0-201.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",239,"nz1_46_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,43,1,"same","same","nz1_46_b.jpg","nz1_46_b.jpg","long","false",0,"","oaAlpha",FALSE,43
"image-keyboard-response",205,213135,"0.0-205.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",533,"nz1_77_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,44,1,"same","diff","nz1_77_b.jpg","nz1_77_b.jpg","long","true",0,"","oaAlpha",TRUE,44
"image-keyboard-response",209,215685,"0.0-209.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",704,"nz1_62_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,45,2,"same","same","nz1_60_a.jpg","nz1_62_a.jpg","long","true",0,"","oaAlpha",TRUE,45
"image-keyboard-response",213,218313,"0.0-213.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",780,"nz1_76_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,46,2,"diff","same","nz1_77_a.jpg","nz1_76_b.jpg","long","true",0,"","oaAlpha",TRUE,46
"image-keyboard-response",217,220615,"0.0-217.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",452,"nz1_32_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,47,1,"diff","diff","nz1_32_a.jpg","nz1_32_b.jpg","long","false",0,"","oaAlpha",FALSE,47
"image-keyboard-response",221,222750,"0.0-221.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",284,"nz1_61_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,48,1,"same","diff","nz1_61_a.jpg","nz1_61_a.jpg","long","true",0,"","oaAlpha",TRUE,48
"image-keyboard-response",225,225125,"0.0-225.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",512,"nz1_54_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,49,2,"same","same","nz1_58_b.jpg","nz1_54_b.jpg","long","true",0,"","oaAlpha",TRUE,49
"image-keyboard-response",229,227023,"0.0-229.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",34,"nz1_65_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,50,1,"diff","diff","nz1_65_a.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,50
"image-keyboard-response",233,229459,"0.0-233.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",569,"nz1_72_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,51,2,"same","same","nz1_70_b.jpg","nz1_72_b.jpg","long","false",0,"","oaAlpha",FALSE,51
"image-keyboard-response",237,231784,"0.0-237.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",460,"nz1_74_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,52,2,"same","same","nz1_78_b.jpg","nz1_74_b.jpg","long","false",0,"","oaAlpha",FALSE,52
"image-keyboard-response",241,234071,"0.0-241.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",434,"nz1_30_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,53,2,"diff","diff","nz1_66_a.jpg","nz1_30_b.jpg","long","false",0,"","oaAlpha",FALSE,53
"image-keyboard-response",245,236500,"0.0-245.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",577,"nz1_22_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,54,1,"diff","diff","nz1_22_b.jpg","nz1_22_a.jpg","long","true",0,"","oaAlpha",TRUE,54
"image-keyboard-response",249,238771,"0.0-249.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",412,"nz1_4_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,55,1,"same","same","nz1_4_b.jpg","nz1_4_b.jpg","long","true",0,"","oaAlpha",TRUE,55
"image-keyboard-response",253,241096,"0.0-253.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",468,"nz1_32_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,56,1,"same","diff","nz1_32_b.jpg","nz1_32_b.jpg","long","true",0,"","oaAlpha",TRUE,56
"image-keyboard-response",257,243461,"0.0-257.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",503,"nz1_40_b.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,57,2,"same","same","nz1_44_b.jpg","nz1_40_b.jpg","long","true",0,"","oaAlpha",TRUE,57
"image-keyboard-response",261,245826,"0.0-261.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",499,"nz1_4_a.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,58,1,"diff","same","nz1_4_b.jpg","nz1_4_a.jpg","long","true",0,"","oaAlpha",TRUE,58
"image-keyboard-response",265,248152,"0.0-265.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",470,"nz1_34_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,59,1,"same","same","nz1_34_b.jpg","nz1_34_b.jpg","long","true",0,"","oaAlpha",TRUE,59
"image-keyboard-response",269,250526,"0.0-269.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",511,"nz1_40_a.jpg","h",TRUE,"61030f3423a58bbf26662ccb",0,60,2,"diff","diff","nz1_44_b.jpg","nz1_40_a.jpg","long","true",0,"","oaAlpha",TRUE,60
"image-keyboard-response",273,252931,"0.0-273.0",176,1,"2022-06-06 22:24:38","01bf73284bfe92835907527684da8ca2","61030f3423a58bbf26662ccb",0,"prolific","","","","","",545,"nz1_71_b.jpg","g",TRUE,"61030f3423a58bbf26662ccb",0,61,1,"same","same","nz1_71_b.jpg","nz1_71_b.jpg","long","true",0,"","oaAlpha",TRUE,61
